Uniprot_ID,Query Cover,E value,Per_ident,Acc. Len,Accession  ,,Uniprot_ID,
A0A1X2HA94,98%,0,54.54,1218,Query_54919,,A0A1X2HA94,TRUE
A0A1X4XUR2,96%,8.00E-159,30.37,1161,Query_54920,,A0A1X4XUR2,TRUE
A0A1X6NND8,99%,0,54.66,1262,Query_54921,,A0A1X6NND8,TRUE
A0A1X7AL08,99%,0,65.77,1228,Query_54922,,A0A1X7AL08,TRUE
A0A1X7F009,96%,0,38.35,1147,Query_54923,,A0A1X7F009,TRUE
A0A1X7HGN3,96%,0,38.29,1146,Query_54924,,A0A1X7HGN3,TRUE
A0A1X7JAR1,96%,0,37.27,1145,Query_54925,,A0A1X7JAR1,TRUE
A0A1X7PXN2,99%,0,61.51,1268,Query_54926,,A0A1X7PXN2,TRUE
A0A1X7U4P4,98%,0,53.46,1195,Query_54927,,A0A1X7U4P4,TRUE
A0A1X9NJA7,99%,0,63.63,1229,Query_54928,,A0A1X9NJA7,TRUE
A0A1X9YVQ9,99%,0,60,1237,Query_54929,,A0A1X9YVQ9,TRUE
A0A1Y0D0W4,99%,0,73.1,1226,Query_54930,,A0A1Y0D0W4,TRUE
A0A1Y0FUI5,99%,0,67.21,1236,Query_54931,,A0A1Y0FUI5,TRUE
A0A1Y0ICE4,99%,0,63.85,1230,Query_54932,,A0A1Y0ICE4,TRUE
A0A1Y0KYB5,99%,0,66.64,1230,Query_54933,,A0A1Y0KYB5,TRUE
A0A1Y0RU29,95%,0,31.87,1178,Query_54934,,A0A1Y0RU29,TRUE
A0A1Y1QVE8,99%,0,67.7,1227,Query_54935,,A0A1Y1QVE8,TRUE
A0A1Y1R3H3,99%,0,66.59,1233,Query_54936,,A0A1Y1R3H3,TRUE
A0A1Y1RBF7,97%,2.00E-175,31.67,1158,Query_54937,,A0A1Y1RBF7,TRUE
A0A1Y1RKW9,99%,0,54.12,1221,Query_54938,,A0A1Y1RKW9,TRUE
A0A1Y1RXY4,95%,6.00E-171,32.94,1129,Query_54939,,A0A1Y1RXY4,TRUE
A0A1Y1W8L1,99%,0,54.71,1267,Query_54940,,A0A1Y1W8L1,TRUE
A0A1Y1YQ84,99%,0,56.13,1255,Query_54941,,A0A1Y1YQ84,TRUE
A0A1Y1YVE3,99%,0,55.91,1254,Query_54942,,A0A1Y1YVE3,TRUE
A0A1Y2BVL9,99%,0,54.47,1277,Query_54943,,A0A1Y2BVL9,TRUE
A0A1Y2I5E0,99%,0,52.76,1267,Query_54944,,A0A1Y2I5E0,TRUE
A0A1Y2JZN2,99%,0,60.44,1228,Query_54945,,A0A1Y2JZN2,TRUE
A0A1Y2MYJ3,96%,4.00E-178,31.61,1169,Query_54946,,A0A1Y2MYJ3,TRUE
A0A1Y2N317,100%,0,53.27,1210,Query_54947,,A0A1Y2N317,TRUE
A0A1Y3A0I5,99%,0,66.61,1225,Query_54948,,A0A1Y3A0I5,TRUE
A0A1Y3G0V4,97%,3.00E-167,31.53,1168,Query_54949,,A0A1Y3G0V4,TRUE
A0A1Y3PNE7,95%,0,39.35,1131,Query_54950,,A0A1Y3PNE7,TRUE
A0A1Y3QIQ5,96%,0,40.29,1152,Query_54951,,A0A1Y3QIQ5,TRUE
A0A1Y3VML0,98%,0,50.7,1210,Query_54952,,A0A1Y3VML0,TRUE
A0A1Y4AJW8,99%,0,52.45,1206,Query_54953,,A0A1Y4AJW8,TRUE
A0A1Y4D4D4,98%,0,51.58,1228,Query_54954,,A0A1Y4D4D4,TRUE
A0A1Y4U8T7,99%,0,50.41,1210,Query_54955,,A0A1Y4U8T7,TRUE
A0A1Y5CZR8,99%,0,68.57,1233,Query_54956,,A0A1Y5CZR8,TRUE
A0A1Y5ECH8,99%,0,60.81,1233,Query_54957,,A0A1Y5ECH8,TRUE
A0A1Y5FBA2,99%,0,55.26,1240,Query_54958,,A0A1Y5FBA2,TRUE
A0A1Y5FYC2,100%,0,63.39,1241,Query_54959,,A0A1Y5FYC2,TRUE
A0A1Y5GLE7,99%,0,63.84,1230,Query_54960,,A0A1Y5GLE7,TRUE
A0A1Y5I9A4,99%,0,59.45,1227,Query_54961,,A0A1Y5I9A4,TRUE
A0A1Y5LHN7,96%,1.00E-170,32.68,1189,Query_54962,,A0A1Y5LHN7,TRUE
A0A1Y5P2K5,96%,2.00E-165,30.97,1209,Query_54963,,A0A1Y5P2K5,TRUE
A0A1Y6BN18,99%,0,56.45,1234,Query_54964,,A0A1Y6BN18,TRUE
A0A1Y6C1Q8,99%,0,64.61,1231,Query_54965,,A0A1Y6C1Q8,TRUE
A0A1Y6D3W3,100%,0,67.88,1236,Query_54966,,A0A1Y6D3W3,TRUE
A0A1Z1W776,96%,4.00E-177,31.4,1182,Query_54967,,A0A1Z1W776,TRUE
A0A1Z2L9H9,96%,3.00E-174,31.68,1169,Query_54968,,A0A1Z2L9H9,TRUE
A0A1Z3HM83,96%,4.00E-178,30.9,1215,Query_54969,,A0A1Z3HM83,TRUE
A0A1Z4C358,99%,0,66.88,1222,Query_54970,,A0A1Z4C358,TRUE
A0A1Z4GJ02,96%,0,31.49,1179,Query_54971,,A0A1Z4GJ02,TRUE
A0A1Z4GU27,95%,0,31.11,1186,Query_54972,,A0A1Z4GU27,TRUE
A0A1Z4LUG7,95%,0,31.64,1175,Query_54973,,A0A1Z4LUG7,TRUE
A0A1Z4NP54,95%,4.00E-179,31.97,1179,Query_54974,,A0A1Z4NP54,TRUE
A0A1Z4QNM7,95%,0,31.54,1183,Query_54975,,A0A1Z4QNM7,TRUE
A0A1Z4R6Q9,95%,7.00E-178,31.43,1178,Query_54976,,A0A1Z4R6Q9,TRUE
A0A1Z4RSQ1,95%,0,32.37,1183,Query_54977,,A0A1Z4RSQ1,TRUE
A0A1Z4S927,95%,8.00E-179,31.51,1181,Query_54978,,A0A1Z4S927,TRUE
A0A1Z4UKD6,95%,0,32.14,1173,Query_54979,,A0A1Z4UKD6,TRUE
A0A1Z4VMK2,99%,0,67.33,1262,Query_54980,,A0A1Z4VMK2,TRUE
A0A1Z5H9Y8,99%,0,66.37,1221,Query_54981,,A0A1Z5H9Y8,TRUE
A0A1Z5HZA9,99%,0,69.93,1230,Query_54982,,A0A1Z5HZA9,TRUE
A0A1Z8A9Q1,99%,0,62.76,1230,Query_54983,,A0A1Z8A9Q1,TRUE
A0A1Z8RJN5,98%,0,61.4,1218,Query_54984,,A0A1Z8RJN5,TRUE
A0A1Z8U690,99%,0,55.55,1237,Query_54985,,A0A1Z8U690,TRUE
A0A1Z8WTZ7,97%,0,50.04,1164,Query_54986,,A0A1Z8WTZ7,TRUE
A0A1Z8WWX8,99%,0,57.52,1234,Query_54987,,A0A1Z8WWX8,TRUE
A0A1Z8X7E7,99%,0,57.18,1223,Query_54988,,A0A1Z8X7E7,TRUE
A0A1Z8Z568,98%,0,55.31,1250,Query_54989,,A0A1Z8Z568,TRUE
A0A1Z9ALT1,99%,0,57.38,1224,Query_54990,,A0A1Z9ALT1,TRUE
A0A1Z9ETK0,99%,0,58.5,1210,Query_54991,,A0A1Z9ETK0,TRUE
A0A1Z9HDB2,98%,0,54.11,1255,Query_54992,,A0A1Z9HDB2,TRUE
A0A1Z9IFE1,99%,0,57.87,1239,Query_54993,,A0A1Z9IFE1,TRUE
A0A1Z9JRD5,99%,0,63.78,1240,Query_54994,,A0A1Z9JRD5,TRUE
A0A1Z9KNV5,96%,0,36.2,1153,Query_54995,,A0A1Z9KNV5,TRUE
A0A1Z9PX67,97%,0,52.8,1194,Query_54996,,A0A1Z9PX67,TRUE
A0A1Z9QX58,99%,0,54.65,1233,Query_54997,,A0A1Z9QX58,TRUE
A0A1Z9SSR8,96%,0,56.07,1183,Query_54998,,A0A1Z9SSR8,TRUE
A0A1Z9TI61,99%,0,54.67,1217,Query_54999,,A0A1Z9TI61,TRUE
A0A202DCK7,99%,0,50.41,1201,Query_55000,,A0A202DCK7,TRUE
A0A208Y9J1,98%,0,60.4,1256,Query_55001,,A0A208Y9J1,TRUE
A0A209BAH8,96%,1.00E-175,31.5,1170,Query_55002,,A0A209BAH8,TRUE
A0A210PVY8,99%,0,54.67,1259,Query_55003,,A0A210PVY8,TRUE
A0A212J6E3,98%,0,51.54,1230,Query_55004,,A0A212J6E3,TRUE
A0A212JKY4,96%,2.00E-176,32.06,1162,Query_55005,,A0A212JKY4,TRUE
A0A212QMQ7,96%,8.00E-168,30.4,1171,Query_55006,,A0A212QMQ7,TRUE
A0A212U883,99%,0,62.93,1232,Query_55007,,A0A212U883,TRUE
A0A218QDX4,95%,0,31.66,1173,Query_55008,,A0A218QDX4,TRUE
A0A218VBL3,99%,0,49.41,1218,Query_55009,,A0A218VBL3,TRUE
A0A220SKC7,99%,0,67.15,1233,Query_55010,,A0A220SKC7,TRUE
A0A221NUT0,96%,0,32.92,1174,Query_55011,,A0A221NUT0,TRUE
A0A221SW95,99%,0,59.32,1221,Query_55012,,A0A221SW95,TRUE
A0A222FL31,99%,0,65.58,1235,Query_55013,,A0A222FL31,TRUE
A0A222SLH5,98%,0,59.97,1230,Query_55014,,A0A222SLH5,TRUE
A0A222SRR7,95%,2.00E-178,31.57,1168,Query_55015,,A0A222SRR7,TRUE
A0A222VP08,99%,0,53.88,1209,Query_55016,,A0A222VP08,TRUE
A0A223D018,97%,0,38.56,1145,Query_55017,,A0A223D018,TRUE
A0A223QBM3,96%,9.00E-176,32.12,1156,Query_55018,,A0A223QBM3,TRUE
A0A223S6K0,96%,5.00E-177,31.91,1155,Query_55019,,A0A223S6K0,TRUE
A0A225DG37,96%,0,32.98,1192,Query_55020,,A0A225DG37,TRUE
A0A225MGE8,98%,0,59.58,1257,Query_55021,,A0A225MGE8,TRUE
A0A226E3R8,99%,0,54.76,1246,Query_55022,,A0A226E3R8,TRUE
A0A226MV97,100%,0,50.92,1173,Query_55023,,A0A226MV97,TRUE
A0A229UXP2,96%,0,38.08,1147,Query_55024,,A0A229UXP2,TRUE
A0A235B3L1,96%,0,37.92,1164,Query_55025,,A0A235B3L1,TRUE
A0A238WA12,100%,0,55.56,1207,Query_55026,,A0A238WA12,TRUE
A0A238Z0W3,96%,6.00E-169,31.7,1182,Query_55027,,A0A238Z0W3,TRUE
A0A239AIP9,99%,0,66.8,1232,Query_55028,,A0A239AIP9,TRUE
A0A239C8F4,99%,0,60.94,1255,Query_55029,,A0A239C8F4,TRUE
A0A239DAA3,99%,0,63.54,1250,Query_55030,,A0A239DAA3,TRUE
A0A239JQA2,99%,0,60.95,1254,Query_55031,,A0A239JQA2,TRUE
A0A239JTE1,96%,0,32.23,1168,Query_55032,,A0A239JTE1,TRUE
A0A239MQ62,99%,0,54.16,1207,Query_55033,,A0A239MQ62,TRUE
A0A239NVH4,96%,8.00E-165,31,1170,Query_55034,,A0A239NVH4,TRUE
A0A239P8Z4,99%,0,55.59,1198,Query_55035,,A0A239P8Z4,TRUE
A0A239VML7,97%,2.00E-170,31.09,1227,Query_55036,,A0A239VML7,TRUE
A0A241VWH0,98%,0,62.45,1228,Query_55037,,A0A241VWH0,TRUE
A0A243T060,99%,0,67.18,1239,Query_55038,,A0A243T060,TRUE
A0A243WJH0,99%,0,61.73,1237,Query_55039,,A0A243WJH0,TRUE
A0A248THG1,96%,0,36.2,1140,Query_55040,,A0A248THG1,TRUE
A0A248YVR9,96%,4.00E-169,31.03,1167,Query_55041,,A0A248YVR9,TRUE
A0A249JXX9,96%,5.00E-171,30.65,1157,Query_55042,,A0A249JXX9,TRUE
A0A249K976,96%,2.00E-174,30.42,1157,Query_55043,,A0A249K976,TRUE
A0A249LJA8,96%,3.00E-160,30.41,1168,Query_55044,,A0A249LJA8,TRUE
A0A250B2D3,100%,0,84.68,1226,Query_55045,,A0A250B2D3,TRUE
A0A250BJJ6,100%,0,84.76,1229,Query_55046,,A0A250BJJ6,TRUE
A0A251WCG4,97%,0,30.39,1204,Query_55047,,A0A251WCG4,TRUE
A0A251X3P0,99%,0,61.64,1234,Query_55048,,A0A251X3P0,TRUE
A0A251X943,99%,0,65.8,1238,Query_55049,,A0A251X943,TRUE
A0A252DEL4,95%,3.00E-178,30.99,1180,Query_55050,,A0A252DEL4,TRUE
A0A255EJM9,98%,0,62.1,1228,Query_55051,,A0A255EJM9,TRUE
A0A255G4C6,98%,0,61.59,1245,Query_55052,,A0A255G4C6,TRUE
A0A255HAF2,96%,3.00E-177,34.15,1183,Query_55053,,A0A255HAF2,TRUE
A0A255QPD9,99%,0,55.14,1235,Query_55054,,A0A255QPD9,TRUE
A0A255XN99,96%,1.00E-172,31.19,1167,Query_55055,,A0A255XN99,TRUE
A0A256CIM4,99%,0,61.92,1222,Query_55056,,A0A256CIM4,TRUE
A0A256F507,99%,0,62.14,1260,Query_55057,,A0A256F507,TRUE
A0A256GL07,98%,0,62.87,1260,Query_55058,,A0A256GL07,TRUE
A0A256W7J3,98%,0,54.09,1211,Query_55059,,A0A256W7J3,TRUE
A0A257HFY3,99%,0,62.96,1245,Query_55060,,A0A257HFY3,TRUE
A0A257IRR1,98%,0,57.1,1251,Query_55061,,A0A257IRR1,TRUE
A0A257QAM7,96%,1.00E-166,31,1161,Query_55062,,A0A257QAM7,TRUE
A0A257SD58,96%,2.00E-158,31.09,1148,Query_55063,,A0A257SD58,TRUE
A0A257SW40,99%,0,67.87,1224,Query_55064,,A0A257SW40,TRUE
A0A257V602,95%,0,33.77,1162,Query_55065,,A0A257V602,TRUE
A0A258IPK7,99%,0,61.83,1243,Query_55066,,A0A258IPK7,TRUE
A0A258K1L1,99%,0,63.13,1241,Query_55067,,A0A258K1L1,TRUE
A0A258N0Q7,99%,0,63.12,1237,Query_55068,,A0A258N0Q7,TRUE
A0A258S1X7,99%,0,65.11,1270,Query_55069,,A0A258S1X7,TRUE
A0A258W7B4,99%,0,51.54,1242,Query_55070,,A0A258W7B4,TRUE
A0A258XM08,99%,0,60.32,1256,Query_55071,,A0A258XM08,TRUE
A0A258ZBM6,99%,0,65,1238,Query_55072,,A0A258ZBM6,TRUE
A0A259BFA2,99%,0,64.6,1238,Query_55073,,A0A259BFA2,TRUE
A0A259CKE0,97%,2.00E-149,28.44,1166,Query_55074,,A0A259CKE0,TRUE
A0A259CUB3,99%,0,60.62,1257,Query_55075,,A0A259CUB3,TRUE
A0A259FP72,99%,0,67.35,1242,Query_55076,,A0A259FP72,TRUE
A0A259HAC2,96%,6.00E-160,30.14,1167,Query_55077,,A0A259HAC2,TRUE
A0A259TBD3,96%,0,38.13,1147,Query_55078,,A0A259TBD3,TRUE
A0A261D1A2,96%,0,32.4,1192,Query_55079,,A0A261D1A2,TRUE
A0A261GSC9,99%,0,63.08,1234,Query_55080,,A0A261GSC9,TRUE
A0A261QKD3,96%,0,37.9,1147,Query_55081,,A0A261QKD3,TRUE
A0A261UUZ8,98%,0,60.95,1257,Query_55082,,A0A261UUZ8,TRUE
A0A263D3V2,96%,3.00E-164,32.3,1185,Query_55083,,A0A263D3V2,TRUE
A0A263DF07,96%,3.00E-172,32.43,1187,Query_55084,,A0A263DF07,TRUE
A0A263DU38,99%,0,54.66,1201,Query_55085,,A0A263DU38,TRUE
A0A264W1T6,96%,0,38.58,1145,Query_55086,,A0A264W1T6,TRUE
A0A268E645,96%,0,37.07,1140,Query_55087,,A0A268E645,TRUE
A0A268K8A7,96%,0,36.46,1149,Query_55088,,A0A268K8A7,TRUE
A0A268P4I4,96%,0,37.93,1148,Query_55089,,A0A268P4I4,TRUE
A0A268SP35,96%,0,37.72,1146,Query_55090,,A0A268SP35,TRUE
A0A269W2Z8,96%,0,38.45,1146,Query_55091,,A0A269W2Z8,TRUE
A0A271IZ36,99%,0,58.61,1224,Query_55092,,A0A271IZ36,TRUE
A0A271J8L7,99%,0,58.64,1223,Query_55093,,A0A271J8L7,TRUE
A0A272EX19,99%,0,61.61,1229,Query_55094,,A0A272EX19,TRUE
A0A285CHV2,97%,0,37.71,1152,Query_55095,,A0A285CHV2,TRUE
A0A285EBH6,99%,0,62.44,1266,Query_55096,,A0A285EBH6,TRUE
A0A285GLU4,99%,0,54.34,1206,Query_55097,,A0A285GLU4,TRUE
A0A285J0C6,99%,0,61.09,1264,Query_55098,,A0A285J0C6,TRUE
A0A285MB24,98%,0,61.15,1232,Query_55099,,A0A285MB24,TRUE
A0A285NHY4,99%,0,60.15,1234,Query_55100,,A0A285NHY4,TRUE
A0A285NS18,96%,0,32.03,1182,Query_55101,,A0A285NS18,TRUE
A0A285Q072,99%,0,62.36,1232,Query_55102,,A0A285Q072,TRUE
A0A285R6L9,98%,0,62.3,1243,Query_55103,,A0A285R6L9,TRUE
A0A285V671,99%,0,64.18,1264,Query_55104,,A0A285V671,TRUE
A0A285VWL2,99%,0,55.45,1249,Query_55105,,A0A285VWL2,TRUE
A0A286ESP8,99%,0,61.8,1264,Query_55106,,A0A286ESP8,TRUE
A0A286GW78,96%,1.00E-176,31.19,1162,Query_55107,,A0A286GW78,TRUE
A0A286IT52,99%,0,56.94,1251,Query_55108,,A0A286IT52,TRUE
A0A286P3Z9,100%,0,67.42,1233,Query_55109,,A0A286P3Z9,TRUE
A0A286RC28,100%,0,57.66,1245,Query_55110,,A0A286RC28,TRUE
A0A290Z495,96%,7.00E-178,32.68,1178,Query_55111,,A0A290Z495,TRUE
A0A290ZR59,99%,0,62.07,1234,Query_55112,,A0A290ZR59,TRUE
A0A291RJ59,96%,7.00E-177,32.08,1192,Query_55113,,A0A291RJ59,TRUE
A0A291SLB1,96%,4.00E-179,31.31,1168,Query_55114,,A0A291SLB1,TRUE
A0A292YBV7,96%,0,38.26,1142,Query_55115,,A0A292YBV7,TRUE
A0A293NGW4,96%,2.00E-160,31.1,1180,Query_55116,,A0A293NGW4,TRUE
A0A2A2GAC9,99%,0,59.33,1231,Query_55117,,A0A2A2GAC9,TRUE
A0A2A2I5G7,99%,0,61.49,1231,Query_55118,,A0A2A2I5G7,TRUE
A0A2A2JCT3,99%,0,51.91,1250,Query_55119,,A0A2A2JCT3,TRUE
A0A2A2Q243,99%,0,53.32,1258,Query_55120,,A0A2A2Q243,TRUE
A0A2A2RAJ3,99%,0,60.47,1229,Query_55121,,A0A2A2RAJ3,TRUE
A0A2A2TE15,95%,6.00E-177,31.66,1178,Query_55122,,A0A2A2TE15,TRUE
A0A2A2XVA2,100%,0,58.23,1246,Query_55123,,A0A2A2XVA2,TRUE
A0A2A2Y5J6,96%,0,54.66,1198,Query_55124,,A0A2A2Y5J6,TRUE
A0A2A3UB22,99%,0,59.1,1241,Query_55125,,A0A2A3UB22,TRUE
A0A2A4KGI3,96%,5.00E-178,31.9,1170,Query_55126,,A0A2A4KGI3,TRUE
A0A2A4LJ92,99%,0,58.83,1242,Query_55127,,A0A2A4LJ92,TRUE
A0A2A4MM96,100%,0,67.83,1235,Query_55128,,A0A2A4MM96,TRUE
A0A2A4MRX7,99%,0,65.36,1222,Query_55129,,A0A2A4MRX7,TRUE
A0A2A4NB85,99%,0,57.2,1223,Query_55130,,A0A2A4NB85,TRUE
A0A2A4RFY6,96%,0,32.6,1181,Query_55131,,A0A2A4RFY6,TRUE
A0A2A4SRZ6,99%,0,65.8,1231,Query_55132,,A0A2A4SRZ6,TRUE
A0A2A4ST33,96%,8.00E-123,26.25,1204,Query_55133,,A0A2A4ST33,TRUE
A0A2A4TYS2,97%,0,35.42,1175,Query_55134,,A0A2A4TYS2,TRUE
A0A2A4U5B5,99%,0,60.61,1231,Query_55135,,A0A2A4U5B5,TRUE
A0A2A4VQ38,99%,0,59.49,1257,Query_55136,,A0A2A4VQ38,TRUE
A0A2A4WBB5,99%,0,63.71,1225,Query_55137,,A0A2A4WBB5,TRUE
A0A2A4WTU2,99%,0,61.72,1240,Query_55138,,A0A2A4WTU2,TRUE
A0A2A4Y7R6,99%,0,63.68,1225,Query_55139,,A0A2A4Y7R6,TRUE
A0A2A4Z3M1,99%,0,58.78,1215,Query_55140,,A0A2A4Z3M1,TRUE
A0A2A5ABJ6,96%,0,35.09,1139,Query_55141,,A0A2A5ABJ6,TRUE
A0A2A5ASN6,99%,0,64.99,1234,Query_55142,,A0A2A5ASN6,TRUE
A0A2A5B9Z5,98%,0,62.45,1229,Query_55143,,A0A2A5B9Z5,TRUE
A0A2A5BFD2,99%,0,62.93,1230,Query_55144,,A0A2A5BFD2,TRUE
A0A2A5BNV2,100%,0,66.67,1234,Query_55145,,A0A2A5BNV2,TRUE
A0A2A5CGB8,98%,0,60.53,1222,Query_55146,,A0A2A5CGB8,TRUE
A0A2A5D4F0,99%,0,62.07,1235,Query_55147,,A0A2A5D4F0,TRUE
A0A2A5DV59,99%,0,62.18,1233,Query_55148,,A0A2A5DV59,TRUE
A0A2A5FQM8,99%,0,63.04,1220,Query_55149,,A0A2A5FQM8,TRUE
A0A2A5HE66,99%,0,63.2,1236,Query_55150,,A0A2A5HE66,TRUE
A0A2A5WCZ7,99%,0,59.25,1228,Query_55151,,A0A2A5WCZ7,TRUE
A0A2A6E479,97%,0,38.7,1149,Query_55152,,A0A2A6E479,TRUE
A0A2A6RMV3,97%,0,32.45,1195,Query_55153,,A0A2A6RMV3,TRUE
A0A2A7N080,96%,4.00E-179,32.71,1191,Query_55154,,A0A2A7N080,TRUE
A0A2A7NUE8,99%,0,62.85,1248,Query_55155,,A0A2A7NUE8,TRUE
A0A2A7WQR4,96%,0,35.31,1125,Query_55156,,A0A2A7WQR4,TRUE
A0A2A8CWG9,99%,0,59.29,1267,Query_55157,,A0A2A8CWG9,TRUE
A0A2A8ES94,96%,0,37.62,1132,Query_55158,,A0A2A8ES94,TRUE
A0A2A8SE26,96%,0,37.07,1133,Query_55159,,A0A2A8SE26,TRUE
A0A2A9CHR3,96%,0,36.29,1147,Query_55160,,A0A2A9CHR3,TRUE
A0A2A9CQJ3,96%,2.00E-180,33.31,1156,Query_55161,,A0A2A9CQJ3,TRUE
A0A2A9D290,96%,7.00E-167,31.08,1227,Query_55162,,A0A2A9D290,TRUE
A0A2A9E417,97%,1.00E-173,32.26,1176,Query_55163,,A0A2A9E417,TRUE
A0A2A9EBA8,97%,9.00E-176,31.22,1181,Query_55164,,A0A2A9EBA8,TRUE
A0A2A9EN91,99%,0,56.14,1209,Query_55165,,A0A2A9EN91,TRUE
A0A2A9FUV3,99%,0,72.74,1226,Query_55166,,A0A2A9FUV3,TRUE
A0A2A9HAU0,96%,1.00E-151,30.72,1187,Query_55167,,A0A2A9HAU0,TRUE
A0A2B2CBA7,96%,0,36.7,1149,Query_55168,,A0A2B2CBA7,TRUE
A0A2B8B0W6,96%,5.00E-174,31.93,1170,Query_55169,,A0A2B8B0W6,TRUE
A0A2C1JP38,96%,0,36.81,1140,Query_55170,,A0A2C1JP38,TRUE
A0A2C1Z1P1,96%,0,36.31,1149,Query_55171,,A0A2C1Z1P1,TRUE
A0A2C9DBL0,99%,0,62.44,1250,Query_55172,,A0A2C9DBL0,TRUE
A0A2C9JEV6,99%,0,53.32,1263,Query_55173,,A0A2C9JEV6,TRUE
A0A2C9SYB4,99%,0,62.35,1253,Query_55174,,A0A2C9SYB4,TRUE
A0A2D0I9W6,97%,9.00E-151,29.56,1166,Query_55175,,A0A2D0I9W6,TRUE
A0A2D0NGQ1,98%,0,62.19,1226,Query_55176,,A0A2D0NGQ1,TRUE
A0A2D0SAE2,99%,0,54.68,1268,Query_55177,,A0A2D0SAE2,TRUE
A0A2D1I721,96%,1.00E-174,31.74,1167,Query_55178,,A0A2D1I721,TRUE
A0A2D1SY77,96%,0,38.91,1142,Query_55179,,A0A2D1SY77,TRUE
A0A2D2Q3Q9,96%,0,31.9,1183,Query_55180,,A0A2D2Q3Q9,TRUE
A0A2D3U5N5,96%,1.00E-178,31.44,1169,Query_55181,,A0A2D3U5N5,TRUE
A0A2D3W8X3,95%,9.00E-170,30.27,1142,Query_55182,,A0A2D3W8X3,TRUE
A0A2D3WUF9,96%,1.00E-159,29.26,1169,Query_55183,,A0A2D3WUF9,TRUE
A0A2D4SPA8,98%,0,60.03,1199,Query_55184,,A0A2D4SPA8,TRUE
A0A2D5B1X0,97%,3.00E-172,31.35,1166,Query_55185,,A0A2D5B1X0,TRUE
A0A2D5B660,97%,7.00E-167,30.95,1179,Query_55186,,A0A2D5B660,TRUE
A0A2D5BNS3,96%,0,54.46,1187,Query_55187,,A0A2D5BNS3,TRUE
A0A2D5E6A4,96%,2.00E-160,31.49,1176,Query_55188,,A0A2D5E6A4,TRUE
A0A2D5ERG6,99%,0,59.72,1236,Query_55189,,A0A2D5ERG6,TRUE
A0A2D5FEG8,98%,0,64.94,1227,Query_55190,,A0A2D5FEG8,TRUE
A0A2D5JCT0,96%,1.00E-154,29.27,1158,Query_55191,,A0A2D5JCT0,TRUE
A0A2D5KG61,99%,0,61.2,1225,Query_55192,,A0A2D5KG61,TRUE
A0A2D5LC89,99%,0,60.42,1250,Query_55193,,A0A2D5LC89,TRUE
A0A2D5MNM9,99%,0,60.92,1229,Query_55194,,A0A2D5MNM9,TRUE
A0A2D5PYB4,97%,0,60.93,1179,Query_55195,,A0A2D5PYB4,TRUE
A0A2D5QFL9,99%,0,62.18,1228,Query_55196,,A0A2D5QFL9,TRUE
A0A2D5U9I0,99%,0,64.85,1228,Query_55197,,A0A2D5U9I0,TRUE
A0A2D5UFA9,99%,0,59.66,1239,Query_55198,,A0A2D5UFA9,TRUE
A0A2D5UJN8,99%,0,57.29,1217,Query_55199,,A0A2D5UJN8,TRUE
A0A2D5V9D7,99%,0,58.83,1245,Query_55200,,A0A2D5V9D7,TRUE
A0A2D5W5Q0,96%,6.00E-153,28.72,1179,Query_55201,,A0A2D5W5Q0,TRUE
A0A2D5Y7T1,99%,0,55.06,1237,Query_55202,,A0A2D5Y7T1,TRUE
A0A2D5YQP1,98%,0,53.73,1222,Query_55203,,A0A2D5YQP1,TRUE
A0A2D5Z8N0,96%,1.00E-164,31.24,1167,Query_55204,,A0A2D5Z8N0,TRUE
A0A2D5ZRZ9,97%,0,35.63,1145,Query_55205,,A0A2D5ZRZ9,TRUE
A0A2D6A850,96%,0,33.11,1170,Query_55206,,A0A2D6A850,TRUE
A0A2D6BKX3,99%,0,56.68,1226,Query_55207,,A0A2D6BKX3,TRUE
A0A2D6CXK2,96%,0,34.68,1148,Query_55208,,A0A2D6CXK2,TRUE
A0A2D6G2V2,99%,0,59.62,1231,Query_55209,,A0A2D6G2V2,TRUE
A0A2D6G3W8,96%,8.00E-117,27.63,1162,Query_55210,,A0A2D6G3W8,TRUE
A0A2D6HB04,96%,3.00E-174,30.46,1160,Query_55211,,A0A2D6HB04,TRUE
A0A2D6JMH2,97%,0,34.34,1162,Query_55212,,A0A2D6JMH2,TRUE
A0A2D6KCN6,99%,0,61.95,1232,Query_55213,,A0A2D6KCN6,TRUE
A0A2D6MNZ5,99%,0,56.48,1225,Query_55214,,A0A2D6MNZ5,TRUE
A0A2D6NA31,98%,2.00E-179,31.76,1183,Query_55215,,A0A2D6NA31,TRUE
A0A2D6Q094,99%,0,54.43,1224,Query_55216,,A0A2D6Q094,TRUE
A0A2D6SX02,99%,0,54.98,1224,Query_55217,,A0A2D6SX02,TRUE
A0A2D6T144,96%,1.00E-178,32.03,1167,Query_55218,,A0A2D6T144,TRUE
A0A2D6YVQ9,96%,8.00E-178,32.7,1174,Query_55219,,A0A2D6YVQ9,TRUE
A0A2D7B6S5,99%,0,57.76,1236,Query_55220,,A0A2D7B6S5,TRUE
A0A2D7G0C9,98%,0,60.33,1207,Query_55221,,A0A2D7G0C9,TRUE
A0A2D7H059,96%,1.00E-180,32.23,1154,Query_55222,,A0A2D7H059,TRUE
A0A2D7I5K1,99%,0,57.94,1225,Query_55223,,A0A2D7I5K1,TRUE
A0A2D7NKT5,96%,4.00E-174,31.13,1169,Query_55224,,A0A2D7NKT5,TRUE
